state,district,population,households,literacy_rate,sc_st_share,dilapidated_housing_rate,no_latrine_rate,no_bathing_facility_rate,low_income_household_rate,rural_household_share,seismic_exposure,landslide_exposure,flood_exposure,cyclone_exposure,urgency_score,predicted_urgency
Uttar Pradesh,Meerut,3443689.0,803823.0,0.6218587102377712,0.18222870880616687,0.021442531502582036,0.1717728903004766,0.0882793848894595,0.0007004029494055283,0.4746318530323218,0.5,0.05,0.8,0.0,0.2622861771236773,0.2590221036592287
Madhya Pradesh,Sheopur,687861.0,176522.0,0.47687686901859533,0.3922871045167556,0.04126397842761809,0.7095319563567147,0.6018399972807922,0.0008837425363410793,0.8505795311632545,0.35,0.05,0.4,0.0,0.2678572889891636,0.2585351426122993
Andaman And Nicobar Islands,South Andaman,238142.0,85532.0,0.7989602842001831,0.01717882607855817,0.014357199644577469,0.12209465463218444,0.09921432913997101,0.00709675910770238,0.4080461113969041,1.0,0.05,0.15,0.9,0.2803096305179565,0.25821578716876953
Madhya Pradesh,Shahdol,1066063.0,291440.0,0.5667526215617651,0.5306825206390241,0.024423552017567938,0.6988471040351358,0.6963766126818556,0.0007068350260774087,0.8015166071918748,0.35,0.05,0.4,0.0,0.26257653664129943,0.25755620903161636
Uttar Pradesh,Ghaziabad,4681645.0,1191723.0,0.6671296093573946,0.16605936588528178,0.015988614803943535,0.10262368016728719,0.06649363988107974,0.00046319488673122864,0.29822953824001047,0.5,0.05,0.8,0.0,0.24835288213627338,0.2571888386465764
Jharkhand,Lohardaga,461790.0,111484.0,0.5623919963619827,0.6021438316117715,0.02469412651142765,0.6923863514046859,0.6724462703168168,0.0009687488787628718,0.8679182662983029,0.35,0.05,0.35,0.0,0.2591994226866936,0.2571725367654455
Jharkhand,Palamu,1939869.0,407904.0,0.5281609222066026,0.3699167314906316,0.05409115870400879,0.7538293323919354,0.6702116184200204,0.0010075900211814544,0.8715996901231662,0.35,0.05,0.35,0.0,0.256323511402791,0.25662087251335575
Jharkhand,Jamtara,791042.0,185668.0,0.5389246083014555,0.3961534280101436,0.03823491393239546,0.7245244199323524,0.7127991899519572,0.0008078936596505591,0.8916722321563221,0.35,0.05,0.35,0.0,0.25256340713984193,0.2565238488871465
Uttar Pradesh,Gautam Buddha Nagar,1648115.0,509770.0,0.6813523328165814,0.13246648443828252,0.01020067873746984,0.12440708554838456,0.07719755968377896,0.00043549051533044316,0.33512172156070386,0.5,0.05,0.8,0.0,0.2456030171648573,0.2560140225186498
Chhattisgarh,Surguja,2359886.0,590763.0,0.5033891467638691,0.6001476342501291,0.018372850026152618,0.6566406494651832,0.7811203477536677,0.0008971448787415597,0.8896901126170732,0.3,0.05,0.35,0.0,0.2591142027322967,0.2559232197306042
Madhya Pradesh,Panna,1016520.0,288923.0,0.5435790737024357,0.37271180104670837,0.023559910425961242,0.722320479851033,0.6466324937786192,0.0008237488881120575,0.8886243047455551,0.35,0.05,0.4,0.0,0.257084709795701,0.25499429752358366
Chhattisgarh,Kabeerdham,822526.0,211179.0,0.5035305874829489,0.34873183340101105,0.051179331278204745,0.7255361565307157,0.7513862647327623,0.0007860630081589552,0.8869773983208558,0.3,0.05,0.35,0.0,0.2512702226002237,0.2549521627476776
Madhya Pradesh,Anuppur,749237.0,207713.0,0.5827194866243925,0.577825174143829,0.01591619205345838,0.6629002517897291,0.6437343835003105,0.0007991796372879887,0.7095752312084462,0.35,0.05,0.4,0.0,0.2596084931318193,0.2529480583065852
Madhya Pradesh,Rajgarh,1545814.0,401717.0,0.520272814193687,0.22607441775013035,0.05091146254701693,0.7109831050216944,0.48557815576637287,0.0008488562843992164,0.8261885854967552,0.35,0.05,0.4,0.0,0.251776002162367,0.252274051741402
Madhya Pradesh,Tikamgarh,1445166.0,382992.0,0.5175460812114318,0.29717070564903963,0.022141454651794294,0.6987065003968751,0.5313061369428083,0.0008564147553995905,0.8427643397251118,0.35,0.05,0.4,0.0,0.25324942561813657,0.2522466441283414
Madhya Pradesh,Shivpuri,1726050.0,434618.0,0.5219118797253846,0.3182509197300194,0.032826528123547576,0.6943016626094639,0.5631266997685324,0.0009364545416894836,0.8463961455807169,0.35,0.05,0.4,0.0,0.2546535811663845,0.25135975112367165
Madhya Pradesh,Dhar,2185793.0,515712.0,0.49288198836760844,0.6259741887726789,0.03557217982129561,0.5609254777860512,0.4283844471332837,0.000878397244973939,0.7995703028046661,0.35,0.05,0.4,0.0,0.26758327031122564,0.25069383305146864
Madhya Pradesh,Ashoknagar,845071.0,206741.0,0.5551119373401762,0.30510572484442133,0.020557122196371305,0.6946420884101363,0.40024475067838505,0.0008513067074261999,0.8203791217030004,0.35,0.05,0.4,0.0,0.24820491704341163,0.2500985614248537
Jharkhand,Giridih,2445474.0,499450.0,0.5125693423851573,0.23049969044855925,0.02457102813094404,0.6933126439082992,0.6527920712784062,0.001227350085093603,0.906124737210932,0.35,0.05,0.35,0.0,0.2409292444975572,0.24999123531523837
Madhya Pradesh,Khargone (West Nimar),1873046.0,460163.0,0.526540191751831,0.5014612561570831,0.046387910370890316,0.6075303751062123,0.3457774745035998,0.0009322783448473693,0.8334937837244628,0.35,0.05,0.4,0.0,0.25980628338532236,0.24933277634543363
Madhya Pradesh,Guna,1241519.0,285085.0,0.5267579473209834,0.30924536797262064,0.025490643141519196,0.672978234561622,0.4315274391848045,0.000890962344563902,0.7463212726029079,0.35,0.05,0.4,0.0,0.2508090784013599,0.24924247137815925
Madhya Pradesh,Chhatarpur,1762375.0,470917.0,0.5350921341939144,0.2717412582452656,0.01902246043357959,0.6627197574094797,0.5318580556658604,0.0008770122972838101,0.7981640076701414,0.35,0.05,0.4,0.0,0.245646094751319,0.2484341736988209
Orissa,Nabarangapur,1220946.0,372264.0,0.38525782467037856,0.7031899854702829,0.032329207229278144,0.6548873917434939,0.6529022414200675,0.001106741452302667,0.9209593191928309,0.25,0.05,0.15,0.0,0.24600471664432288,0.24668417510891086
Jharkhand,Deoghar,1492073.0,321710.0,0.5318359088328788,0.24864601128765149,0.04019147679587206,0.6695999502657674,0.6485064188244071,0.0010226601597712226,0.8000155419477168,0.35,0.05,0.35,0.0,0.2388110160658099,0.24651096684021728
Madhya Pradesh,Khandwa (East Nimar),1310061.0,329088.0,0.5584587282576918,0.46999567195726,0.05940964119019836,0.5774959889148191,0.3178724231816414,0.0007839848308051342,0.8072703957604045,0.35,0.05,0.4,0.0,0.2518322052278576,0.24540123362423613
Punjab,Mansa,769751.0,196389.0,0.5502558619605561,0.33631395087502325,0.05217196482491382,0.2094261898578841,0.09729669176990564,0.0005397450977396902,0.7414009949640764,0.6,0.05,0.5,0.0,0.24724691703493828,0.24522687897448198
Orissa,Rayagada,967911.0,286548.0,0.4212525738420165,0.7040099761238379,0.04324231891341067,0.659976688024345,0.6530249731284113,0.0010120468472995798,0.8282835685469799,0.25,0.05,0.15,0.0,0.24263459970627757,0.2446480436868513
Punjab,Muktsar,901896.0,224157.0,0.5819384940170486,0.42305764744493823,0.07896697404051624,0.16881471468658127,0.09191771838488202,0.0005041109579446549,0.6669744866321373,0.6,0.05,0.5,0.0,0.24757907398533185,0.24378426879146697
Chhattisgarh,Uttar Bastar Kanker,748941.0,194069.0,0.608915789094201,0.5959254467307838,0.024501594793604337,0.6521340348020549,0.706094224219221,0.0009068939397843035,0.8718084804888983,0.3,0.05,0.35,0.0,0.24472975813115552,0.2432270355708437
Madhya Pradesh,Damoh,1264219.0,369901.0,0.591444203891889,0.32639281643449436,0.037823633891230356,0.692925945050162,0.5703120564691634,0.0007758832768767859,0.8201843195882141,0.35,0.05,0.4,0.0,0.24613138180983785,0.2429185607781075
Madhya Pradesh,Betul,1575362.0,406649.0,0.596541620275213,0.5245232524334089,0.03549990286463264,0.6022122272524953,0.34969224072849064,0.0008459383891267408,0.7843250567442684,0.35,0.05,0.4,0.0,0.25044839335390895,0.24265867743314917
Punjab,Gurdaspur,2298323.0,606348.0,0.7112659969899792,0.252608532395142,0.05615092323220329,0.27579211937699144,0.11735999788900103,0.00044363962608930845,0.6940898625871612,0.6,0.05,0.5,0.0,0.22618498585261346,0.24086822369107153
Madhya Pradesh,Katni,1292042.0,349031.0,0.6120335097465872,0.3664091414984962,0.03303718007856036,0.6630070108385788,0.614335116365022,0.0007621099558491939,0.7911933323974089,0.35,0.05,0.4,0.0,0.24292851283992156,0.24086059479050068
Madhya Pradesh,Rewa,2365106.0,618399.0,0.6095950879157214,0.29406419839110803,0.01903948745065888,0.6592620621960902,0.6904102367565278,0.0008263273388216993,0.847203827949269,0.35,0.05,0.4,0.0,0.23678191308635532,0.24077061824504511
Madhya Pradesh,Morena,1965970.0,414586.0,0.6000523914403577,0.22307003667400824,0.03967331265406936,0.6865644281283015,0.4316908916364759,0.001140897184178916,0.7701610763508657,0.35,0.05,0.4,0.0,0.23761356186139276,0.24028581733016882
Chhattisgarh,Janjgir - Champa,1619707.0,440773.0,0.629517560892186,0.36124064414119345,0.0462914016965649,0.7227234880539416,0.7672770337566048,0.00078271581970765,0.861175707223446,0.3,0.05,0.35,0.0,0.2344130461544613,0.2396195727673053
Madhya Pradesh,Seoni,1379131.0,382587.0,0.6266221265420037,0.4717847688145651,0.039151879180421706,0.6368904327643125,0.5257496987613275,0.0007998180805934336,0.8757354536353823,0.35,0.05,0.4,0.0,0.2462742806072788,0.2391720488130341
Chhattisgarh,Mahasamund,1032754.0,310567.0,0.6177298756528661,0.40617320291182607,0.03783724606928618,0.6694175491922838,0.7407580328882335,0.0007470207716853368,0.8848106849729688,0.3,0.05,0.35,0.0,0.23347651345904138,0.23914334482606386
Chhattisgarh,Raigarh,1493984.0,420916.0,0.636980717330306,0.488995196735708,0.03911706848872459,0.6888500318353306,0.739009683642342,0.000772125554742514,0.841683376255595,0.3,0.05,0.35,0.0,0.23833393644417908,0.23911796087665607
Madhya Pradesh,Chhindwara,2090922.0,553944.0,0.6189604394616346,0.47922495435028184,0.03759044235518392,0.5800387764828213,0.349087633406987,0.0008213826668399694,0.745819071963953,0.35,0.05,0.4,0.0,0.24255509811675557,0.238291560360373
Chhattisgarh,Koriya,658917.0,181615.0,0.6037528247108513,0.5449184039871486,0.0162761886408061,0.6337362002037277,0.6260771412052969,0.0008038983564132918,0.6709357707237839,0.3,0.05,0.35,0.0,0.23958073906823354,0.2369368598593448
Jharkhand,Saraikela-Kharsawan,1065056.0,285687.0,0.575550018027221,0.4045205134753478,0.027197597370548887,0.6006608631124273,0.6009023861778799,0.0006300601707463063,0.7604406220794085,0.35,0.05,0.35,0.0,0.2360306727309044,0.2336009105727023
Madhya Pradesh,Shajapur,1512681.0,386608.0,0.5914082347831433,0.25897727280239524,0.031196974713404792,0.5838549642014651,0.3452541075197616,0.0009078963704837976,0.8085994081860696,0.35,0.05,0.4,0.0,0.23118181172578328,0.2330214929837903
Chhattisgarh,Korba,1206640.0,332653.0,0.6205322217065571,0.5123632566465557,0.022053010193805556,0.5956867967521712,0.6299837969295332,0.000739509338560001,0.6210615866984516,0.3,0.05,0.35,0.0,0.232209169398748,0.23267958791054202
Haryana,Mewat,1089263.0,223635.0,0.4176190690402593,0.06908432582397456,0.05933328861761352,0.5334719520647484,0.28854159679835445,0.000527645493773336,0.8379636461197935,0.6,0.05,0.45,0.0,0.2686727054049256,0.23250157739873137
Madhya Pradesh,Balaghat,1701698.0,470867.0,0.6743987476038639,0.2987909723111857,0.04289958735693943,0.6791132103120414,0.45773434961464704,0.0007369384560820784,0.8496539362495142,0.35,0.05,0.4,0.0,0.23228045484047727,0.23230213920741932
Jharkhand,Kodarma,716259.0,151485.0,0.5448434155801184,0.16182135233204747,0.03338944449945539,0.6225368848400832,0.5686767666765686,0.0008713734033072582,0.7704657226788131,0.35,0.05,0.35,0.0,0.2263362675243789,0.23211109089815982
Madhya Pradesh,Vidisha,1458875.0,376409.0,0.591495501670808,0.2465920658041299,0.02215674970577218,0.5900682502278107,0.2844087149882176,0.0008820192928436887,0.7772901285569687,0.35,0.05,0.4,0.0,0.23007785801250913,0.23205803755222013
Punjab,Barnala,595527.0,156799.0,0.6042228144147956,0.3224051974133834,0.0449173782996065,0.10230932595233388,0.06334224070306571,0.0005038297438121417,0.6541942231774437,0.6,0.05,0.5,0.0,0.22872668276978794,0.23202564380578114
Punjab,Faridkot,617508.0,158863.0,0.6174575875940069,0.38919009956146317,0.05846547024794949,0.10878555736703953,0.07024920843745869,0.0004783996273518692,0.6291332783593411,0.6,0.05,0.5,0.0,0.2332484418554031,0.2319020065400292
Madhya Pradesh,Raisen,1331597.0,325713.0,0.6159671432122481,0.3235941504824658,0.05457872421426225,0.583661075855124,0.369530844639299,0.000954828330462708,0.7714521680129439,0.35,0.05,0.4,0.0,0.23431807374246394,0.23156473691877186
Madhya Pradesh,Datia,786754.0,203854.0,0.6246488737267304,0.2736954626223699,0.021814632040578062,0.6046288029668292,0.340606512504047,0.0009909052557222325,0.7870976286950464,0.35,0.05,0.4,0.0,0.22871864102932926,0.23119474360201067
Jharkhand,Hazaribagh,1734495.0,381748.0,0.5841752210297522,0.2451912516323195,0.025647809549755336,0.6285324350094827,0.5795210452968974,0.0015586198225007073,0.8198680805138469,0.35,0.05,0.35,0.0,0.22654318349451524,0.2306577368112475
Madhya Pradesh,Ratlam,1455069.0,373867.0,0.5675882037209232,0.41817741976497336,0.022984109322299107,0.5119119900927335,0.37898771488256516,0.0008505698550554074,0.7133980800659058,0.35,0.05,0.4,0.0,0.23792563074438022,0.23053927658876727
Madhya Pradesh,Satna,2228935.0,576004.0,0.6154423525136444,0.32237099780837036,0.018532857410712426,0.5793553516989466,0.621148464246776,0.0008454802397205575,0.801784362608593,0.35,0.05,0.4,0.0,0.2306673334987735,0.23046237026354024
Madhya Pradesh,Burhanpur,757847.0,178840.0,0.5392632022030832,0.38840161668516204,0.045168866025497655,0.4713598747483784,0.18872176246924624,0.0008946544397226571,0.6485070454037128,0.35,0.05,0.4,0.0,0.23808955267316234,0.23021373239194914
Chhattisgarh,Bilaspur,2663629.0,737806.0,0.5993927833042815,0.3947475417935456,0.03944939455629257,0.58863441067164,0.6505097545967368,0.0006465114135694207,0.7449546357714629,0.3,0.05,0.35,0.0,0.22804861531591622,0.22997790756828612
Orissa,Koraput,1379647.0,460128.0,0.41176474851900524,0.6480809946312354,0.03962593017595104,0.5980748835106753,0.5729079734334794,0.0009497357257111065,0.8297452013352806,0.25,0.05,0.15,0.0,0.23423940648082456,0.2298639643021539
Rajasthan,Jhalawar,1411129.0,362387.0,0.5242554011716859,0.30175200141163566,0.030729579151570006,0.635031057957377,0.47358762869528986,0.0006457185274306198,0.824047220236929,0.4,0.05,0.25,0.0,0.22705582427751464,0.22966239949409242
Orissa,Kalahandi,1576869.0,494748.0,0.5086256372596583,0.4667705433996102,0.07576786566090211,0.7160514039470599,0.7296138640277474,0.0010065730432462588,0.9223604744233428,0.25,0.05,0.15,0.0,0.22279922859455553,0.2296082516439553
Goa,North Goa,818008.0,325089.0,0.8105788696443067,0.09072282911658566,0.007671745275909058,0.10313483384550078,0.0587808261737555,0.0003752818458945089,0.35639163429091725,0.4,0.4,0.3,0.4,0.24519356720891292,0.2295724769187126
Madhya Pradesh,Bhind,1703005.0,359596.0,0.6429323460588783,0.22368108138261486,0.03386856361027375,0.6324291705135764,0.3235547670163183,0.001053960555734769,0.7542102804258112,0.35,0.05,0.4,0.0,0.2264655446840365,0.22909888445451698
Orissa,Kandhamal,733110.0,242935.0,0.5453288046814257,0.6934348187857211,0.046810875337024306,0.6212073188301398,0.6394303002860847,0.0010331981805832835,0.8991952579908206,0.25,0.05,0.15,0.0,0.22200383998827786,0.22875743562060952
Rajasthan,Karauli,1458248.0,364355.0,0.5526145072717398,0.4659186914708609,0.03788612754044819,0.6042156687845645,0.5305073348794445,0.0006202741831455586,0.8372246847168283,0.4,0.05,0.25,0.0,0.23217758336921174,0.22852697659660157
Rajasthan,Barmer,2603751.0,598805.0,0.4563884949060029,0.23530322215910815,0.03807917435559156,0.6330424762652282,0.3558453920725445,0.0007114169053364618,0.906513806664941,0.4,0.05,0.25,0.0,0.2322194898804134,0.2284980815164455
Punjab,Bathinda,1388525.0,355722.0,0.6084643776669487,0.3244255594965881,0.049752334688324025,0.07362772052333001,0.06911577018008445,0.00044978944231731523,0.6132850934156449,0.6,0.05,0.5,0.0,0.22614060003738692,0.22822729036287673
Rajasthan,Dausa,1634409.0,420694.0,0.5739389589753849,0.48193628400235194,0.0336990781898482,0.5685224890300313,0.48847618459022474,0.000679829044388558,0.8583055617622309,0.4,0.05,0.25,0.0,0.22679476921876718,0.2280391906006202
Goa,South Goa,640537.0,251493.0,0.7843840402662141,0.1569183357089442,0.009622534225604688,0.07743754299324435,0.05802547188192117,0.0003459340816643008,0.3523756128401188,0.4,0.4,0.3,0.4,0.2510588997246236,0.22786268230398912
Punjab,Moga,995746.0,288439.0,0.6305714509523513,0.36496958059585477,0.04807948994414764,0.07652917947989003,0.06838534317481339,0.0004437680064069006,0.7429473822888029,0.6,0.05,0.5,0.0,0.22600303540024863,0.22772733037302378
Madhya Pradesh,Sagar,2378458.0,613915.0,0.6498828232409402,0.3042164292999918,0.03435654773054902,0.6072094671086388,0.41956296881490107,0.0008551672462800225,0.7304073039427282,0.35,0.05,0.4,0.0,0.22872409296487334,0.2277137236293438
Rajasthan,Jalor,1828730.0,467418.0,0.45363831730217147,0.29305310242627397,0.05639491846698244,0.5925488534887403,0.3942980373027996,0.0006140114415790577,0.8968760295923563,0.4,0.05,0.25,0.0,0.234486296826302,0.2274640424207708
Madhya Pradesh,Sehore,1311332.0,329647.0,0.5950910982115895,0.3178394182403846,0.044820671809541725,0.5154089071036594,0.3259061966285147,0.0008888295661722994,0.8203532870009435,0.35,0.05,0.4,0.0,0.22972252057056614,0.22705623155851376
Rajasthan,Bundi,1110906.0,303288.0,0.5266368171564471,0.3954763049258893,0.022424230434438554,0.5826343277676663,0.46963612144232547,0.0005869008994750864,0.790786315317454,0.4,0.05,0.25,0.0,0.22759356631528121,0.22665514168244358
Madhya Pradesh,Dewas,1563715.0,376009.0,0.5917759949862986,0.36113230352078224,0.04246440909659077,0.5044347342749774,0.2967615136871724,0.000888276610400283,0.7313521750809157,0.35,0.05,0.4,0.0,0.23189255273914566,0.22664795531296947
Rajasthan,Udaipur,3068420.0,848218.0,0.5157797824287418,0.5585330561005338,0.0237627591020233,0.5450898236066671,0.4654982563444775,0.0005317029348587273,0.7845259119707434,0.4,0.05,0.25,0.0,0.236803333050791,0.22636646426625134
Orissa,Gajapati,577817.0,175145.0,0.4543601174766405,0.6107279640439793,0.04252476519455309,0.5933312398298553,0.6109223786005881,0.0011019441034571355,0.8683947586285649,0.25,0.05,0.15,0.0,0.22581194339280228,0.22589049084592305
Orissa,Nuapada,610382.0,209127.0,0.49048464731921976,0.4726318928146636,0.0375561261816982,0.6476112601433579,0.6904082208418808,0.0002486527325500772,0.9432450137954449,0.25,0.05,0.15,0.0,0.21599407420559733,0.22569551216564535
Rajasthan,Sawai Madhopur,1335551.0,353321.0,0.5553872521528568,0.4227745701961213,0.029338759937846886,0.5689840117060689,0.4885302600185101,0.0005773786443489065,0.7983023935741154,0.4,0.05,0.25,0.0,0.22494802695404853,0.22567892065095838
Rajasthan,Baran,1222755.0,318988.0,0.5670040196114512,0.4073105405416457,0.021499241350771817,0.6108975886240234,0.46195781659498164,0.000633252661542127,0.7811704515530364,0.4,0.05,0.25,0.0,0.22540637809140085,0.22526352629182972
Punjab,Sangrur,1655169.0,448944.0,0.6054227695177955,0.27888934604260956,0.03952386043693645,0.10148259025624577,0.06930708507074379,0.000423215367618233,0.6507626786414341,0.6,0.05,0.5,0.0,0.2250621045726744,0.22479285409981606
Haryana,Palwal,1042708.0,249159.0,0.5752291149583584,0.1948033389980704,0.037947655914496364,0.3666694761176598,0.2215131703049057,0.0004174041475523662,0.7467881954896272,0.6,0.05,0.45,0.0,0.23893701152584523,0.2247629454925916
Orissa,Mayurbhanj,2519738.0,753589.0,0.5434680113567363,0.6604885111071072,0.06674460481774548,0.625512049671638,0.6984576473382706,0.001060259637547788,0.9144374453448764,0.25,0.05,0.15,0.0,0.22221445939614934,0.22464351617704925
Madhya Pradesh,Narsimhapur,1091854.0,283718.0,0.6583160385912402,0.3022693510304491,0.07986803798137587,0.559002248711749,0.4674500736646952,0.0008952551477170994,0.8129868390444033,0.35,0.05,0.4,0.0,0.22721427150959003,0.2242943960106672
Chhattisgarh,Rajnandgaon,1537133.0,390132.0,0.6560128498965282,0.3654966746533969,0.02595275445233921,0.59359396306891,0.6571878236084198,0.0008561204925512391,0.8038407513354454,0.3,0.05,0.35,0.0,0.21767628351323262,0.22383115816303326
Rajasthan,Tonk,1421326.0,380666.0,0.5274363516884937,0.32794024734649196,0.014335401638181504,0.568902922772194,0.4598834673966154,0.0005963232860302733,0.7852316729101102,0.4,0.05,0.25,0.0,0.2209637602366824,0.22370038883088597
Rajasthan,Dhaulpur,1206516.0,273296.0,0.5661740084673555,0.2522046951718833,0.04399625314677127,0.615577981382823,0.4562123119255313,0.0007903518529360108,0.7854853345822844,0.4,0.05,0.25,0.0,0.2175053556387458,0.22266327942841493
Rajasthan,Sirohi,1036346.0,308174.0,0.46008379440843117,0.47699609975818885,0.03883195856886045,0.47743807070031863,0.3607702142296235,0.0005094524521861027,0.7740270107147261,0.4,0.05,0.25,0.0,0.2340846151632882,0.22253377140656036
Madhya Pradesh,Mandsaur,1340411.0,384119.0,0.6226381311403741,0.2104697738231035,0.01626579263197082,0.5480515152856277,0.38333172792806397,0.0008486953261879782,0.7869618529674398,0.35,0.05,0.4,0.0,0.21912140667621055,0.2223531907110242
Punjab,Patiala,1895686.0,517369.0,0.668249383072935,0.2454831654609466,0.04112538632967959,0.09383244840722965,0.066983139693333,0.000465818400406673,0.5784633404784593,0.6,0.05,0.5,0.0,0.21378409482211697,0.22204212424998843
Punjab,Rupnagar,684627.0,208699.0,0.7343137211941685,0.2642387752747116,0.0366652451616922,0.2047925481195406,0.08885524128050445,0.00043124308214222395,0.7099315281817354,0.6,0.05,0.5,0.0,0.21571407527318587,0.2220128708702298
Punjab,Amritsar,2490656.0,660953.0,0.6764362481209769,0.30950239615587216,0.04693979753477176,0.14650966105002927,0.07465735082524778,0.0003963973232589912,0.41678757793670657,0.6,0.05,0.5,0.0,0.2222597263361416,0.22181898032772832
Madhya Pradesh,Harda,570465.0,144559.0,0.6180046102740746,0.44269674739028686,0.053666668972530245,0.4003901521178204,0.2743170608540458,0.0008854516149115586,0.7797093228370423,0.35,0.05,0.4,0.0,0.22550128994398239,0.2217470045363118
Punjab,Hoshiarpur,1586625.0,551265.0,0.7561326715512487,0.3513772945718112,0.03674276436922351,0.21185273870098772,0.0797511178834136,0.0003029396025504975,0.7667328780169247,0.6,0.05,0.5,0.0,0.21928410042366986,0.22112267788555984
Punjab,Shahid Bhagat Singh Nagar,612310.0,231551.0,0.716073557511718,0.4250853325929676,0.031258772365483196,0.15914852451511763,0.05512392518278911,0.00028935310147656457,0.7910481924068564,0.6,0.05,0.5,0.0,0.22442951773954714,0.2210069457546494
Orissa,Balangir,1648997.0,538962.0,0.5623175785037814,0.38929179373886064,0.056046622953009675,0.6702717445756844,0.7138852089757719,0.0008757574745529369,0.8846078202173808,0.25,0.05,0.15,0.0,0.2044170896864774,0.22055074626731985
Madhya Pradesh,Neemuch,826067.0,242197.0,0.6159718279510016,0.22105107697075418,0.017522925552339624,0.5107412560849226,0.3902154031635404,0.0007514543945631036,0.7193937166851778,0.35,0.05,0.4,0.0,0.2174842504411273,0.21951364453155278
Punjab,Fatehgarh Sahib,600163.0,174896.0,0.7098621541147988,0.3207345337849884,0.038108361540572684,0.08518205104747964,0.06452977769645961,0.00038308480468392643,0.6721651724453389,0.6,0.05,0.5,0.0,0.21219018558222974,0.21940273398543014
Rajasthan,Chittaurgarh,1544338.0,455653.0,0.5321535829591708,0.2925331112748634,0.023517896293890308,0.5548257116709426,0.4118506846218504,0.0007000941505926659,0.8049546475058872,0.4,0.05,0.25,0.0,0.21750343238356518,0.21893573213852321
Rajasthan,Bhilwara,2408523.0,675880.0,0.5215337366510513,0.264568783441138,0.022906433094632184,0.5515091436349648,0.3872758477836302,0.0005459549032372611,0.784185062437119,0.4,0.05,0.25,0.0,0.21668559229601714,0.2186129245878046
Haryana,Fatehabad,942011.0,258380.0,0.5919017930788494,0.30186165554330047,0.0377622106974224,0.14475191578295535,0.09240266274479449,0.000344453905101014,0.785741930489976,0.6,0.05,0.45,0.0,0.22391844170535646,0.21840073416315017
Haryana,Mahendragarh,922088.0,267942.0,0.6835085154562255,0.1695217810013795,0.01915339886990468,0.34682132700360524,0.20599980592814862,0.00029857207903202933,0.8349792119189974,0.6,0.05,0.45,0.0,0.21912694957495327,0.21745645470068165
Punjab,Kapurthala,815168.0,261203.0,0.7072983728507498,0.33944781934521473,0.03412288526548317,0.10096361833516461,0.06226957577056925,0.00031010363586941956,0.633350306083774,0.6,0.05,0.5,0.0,0.2148561647904303,0.21697327628317667
Haryana,Kaithal,1074304.0,306787.0,0.6018119638389133,0.230393817764804,0.030157731585758196,0.22088941187208064,0.1521087920935372,0.00032595905302375917,0.7532620352231353,0.6,0.05,0.45,0.0,0.22392321272815563,0.21611442582808568
Haryana,Bhiwani,1634445.0,456282.0,0.6545775477302693,0.2087326278950959,0.03483152962422362,0.28615198495667155,0.14661547025742852,0.00032874406616960567,0.7825138839577279,0.6,0.05,0.45,0.0,0.22163218997607964,0.21592539758334914
Orissa,Baudh,441162.0,137954.0,0.6156740607758601,0.3633540513462175,0.03685286399814431,0.6860475230874059,0.7227916551894109,0.0010655725821650695,0.9523246879394581,0.25,0.05,0.15,0.0,0.19516836124812426,0.2148958974306953
Haryana,Sirsa,1295189.0,338792.0,0.6044654486719698,0.2990922560336754,0.03845132116460837,0.05896833455335427,0.07057427566176297,0.00033353798200665895,0.7245625634607665,0.6,0.05,0.45,0.0,0.21437617453995927,0.2148946402075369
Madhya Pradesh,Hoshangabad,1241350.0,315396.0,0.653034196640754,0.32408829097353686,0.06455376732742331,0.40607680503240373,0.27327233065733236,0.0008750903625917894,0.6647199076716255,0.35,0.05,0.4,0.0,0.21425716320607135,0.21431844997462898
Rajasthan,Rajsamand,1156597.0,365676.0,0.5353109164211908,0.2671431795171525,0.025052232030540696,0.5323920629190868,0.3829537623469957,0.0004813003861341734,0.8330379899145692,0.4,0.05,0.25,0.0,0.21346766522207755,0.21427115170235372
Madhya Pradesh,Ujjain,1986864.0,489449.0,0.6245973554304673,0.28819234733731147,0.024098527119270855,0.42745413720326325,0.2519261455228226,0.0008519784492357732,0.6144971181880032,0.35,0.05,0.4,0.0,0.21395458879650692,0.21417113052202008
Orissa,Kendujhar,1801733.0,574298.0,0.5841697965236803,0.5706922168823017,0.060122096890464535,0.5941392796074512,0.6119157649861222,0.0009280895980832251,0.8543195344577206,0.25,0.05,0.15,0.0,0.20722997204154156,0.2140308351477815
Haryana,Jind,1334152.0,368000.0,0.6241852502563426,0.21163330714941025,0.029491847826086957,0.2563641304347826,0.1583288043478261,0.0003559782608695652,0.7563451086956522,0.6,0.05,0.45,0.0,0.22277130602406592,0.21381070952301542
Jharkhand,Bokaro,2062330.0,508764.0,0.6175151406418953,0.2690418119311652,0.02801888498400044,0.5047310737394941,0.47589452083873857,0.0010594303056033838,0.4920002201413622,0.35,0.05,0.35,0.0,0.2126897861494405,0.21344303632120046
Punjab,Sahibzada Ajit Singh Nagar,994628.0,291335.0,0.7405532520701207,0.21739886671197675,0.03550208522834537,0.1311068014485043,0.05552714229323631,0.00014416393498893027,0.4026052482537285,0.6,0.05,0.5,0.0,0.20495426534012037,0.21327844250655215
